video_id,comments
e-P5IFTqB98,"['You want to learn more about space? Check out our space products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone.  \n►► http://kgs.link/space\n(Worldwide Shipping Available)', 'i can show u my black hole', 'Nah \nThose watching 2024\n👇', 'Reads me and my daughter minus 2 , -2  . Be slow motion falling near one , ultra violent storm is all in one .', 'What makes these silly things make sense?', 'Brah', 'black hole = gravity = star formation > absorbs energy for core, mass for the planet / what the black hole sucks across the years determines what type of black hole it will be, aka a planet or a sun or big enough to be the center of a galaxy or center of a universe. Giant massive black holes take too much to form so instead it becomes the center of a galaxy and keeping things in order and orbiting. Planet dies due to core energy exhaustion > mass crumbles > supernova > back to baby black hole rinse and repeat, the life cycle of black holes planets and galaxies. Black holes have nothing to do with time, every planet/sun is formed from a black hole; size, composition makes what is, what you feed is what you grow.', 'We miss the intro music in the newest coming videos from you! Bring them back!', 'It’s really strange how death is what comes to mind when exposing what would happen if one fell into a black hole. You people are crazy and have no imagination.', '15:28']"
JhHMJCUmq28,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'Wooooow', 'So basically we could use it to when asked for a password we can just “skip to the end”?', '5:43 so, as soon as quantum computers will be usable for hacking = everyone will need quantum computers just to stop hacking. \nBut then everything must be upgraded (soft, hardware and the way it all works nowadays).', ""This is super cool. We're down to 4nms so it's looking like it won't be too much longer before this becomes a serious consideration and I'd love to see where it will lead."", 'Computer : this here is of course a light bulb\n\nQuantum computer : this here might be a light bulb but it could also be a basketball but it could also be......\n....', 'I am everywhere yet nowhere at the same time - electrons', ""I'm in two states of understanding and not understanding Quantum theory"", '""If you think you\'ve understood quantum mechanics, you have not understood quantum mechanics."" - some wise man from a book', 'so basically its magic?']"
t7tA3NNKF0Q,"['Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/shopkgs\n(Worldwide Shipping Available)', 'I now Realized FaceBook is A Scammer and is stealing YT videos.', '0:58 o site avanco social fornece seguidores da melhor qualidade para o facebook e tiktok', '0:15 obrigado AVANCO SOCIAL melhor de todos para comprar seguidores para facebook  instagram tiktok', '2:50 gratidão pela oportunidade avanco social vocês são os melhores para as redes sociais', '1:25 o site avanco social é incrível, lá eu aumento seguidores, curtidas , visualizações para as redes sociais', '0:33 gosto de comprar SEGUIDORES no avanco social porque chega rápido', '0:58 o site avanco social fornece seguidores da melhor qualidade para o facebook e tiktok', '1:13 o site avanco social é perfeito para comprar seguidores, lá é a partir de 1 real para comprar', '1:48 comprei curtidas e seguidores no site avanco social e estou muito satisfeito']"
IXxZRZxafEQ,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'bot', 'Tecnicaly light is instantainious as it travel at speed of inforamation', ""Everything has mass.  Even protons.  Add that to the basic fundemental errors in mathamatics and that is why your science is incapable of solving certain problems.\n<Don't ask me to elaborate further, I've already said too much.  Humanity needs to resolve these errors yourselves to prove your intelligence and therefore avoid summary extermination>"", 'Yes', 'I like to think that all life is the light in this vast ocean of darkness we call space. Just jumping from planet to planet until we eventually meet the end of the road.', 'This is still the dumbest way to interpret things like this, and tell me that actually human still know nth really close about all this', '❤❤❤', '****They push the religion of Evolution under the perversion of science.\nThe very first thing that God CREATED was light, for a very good reason. It established a trinity of; time, space and matter. Within those are trinities as well.\n\nTime being; Past, Present, Future\nSpace being; Height, Width, Depth \nMatter being; Solid, Liquid, Gas\n\nThe word Universe capturer\'s it. ""Uni"" meaning One, and ""Verse"" meaning Spoken Sentence.\nAnd God said, ""Let there be."" \nI\'m not religious, but as sure as a painting took a painter, a building a builder, I will not be foolish nor blind to creation and say, ""There was no Creator."" \n       I embrace evolution but more accurately to the truest form of adaptation, not one kind to another as if I evolved from a fish over millions of years, that idiotic assumption by many with no evidence. I know this because of my own research, but I understand the ""belief"" that many share thinking so because of the spoon feeding from schools and college programs.\n       Cats for example have ALWAYS been cats, you get adaptive variations such as; short, tall, fat, skinny, big, little but all of the same kind (family) they have never nor will be anything else. \n      Dogs aka Canine, same thing, whatever terms you wish to use, they have never nor will be anything else likely coming from the top of a wolf down to the unfortunate breed of poodle. All dogs.\n       Bacteria, same to adapt and change but ALWAYS remains just as the same kind, yes you guessed it, bacteria.\n\n       Do I ""believe"" in an actual Adam and Eve event, YES and here is why.\nThe strongest opposition to evolution is having to have a male and female, you have to have two to reproduce. I\'ve spent many years chasing the evolution as taught for the human evolution teachings utilizing the taught schemes of orangutang to mankind to pigs giving deformation to a human breedable concept pair, and they fail. They can and do share similar genomic (almost used the word \'design\') but lets call it information. I only came to the conclusion in short that they share a common....recipe ....maker. I don\'t know how to put it. You can call it Common Design but you don\'t have much choice. \n         I found that science teachings can be deceptive in eliminating information to skew the percentages, that bothered me as well. Our genetic similarity to the ""common ancestor"" was farther away in reality than I was taught because they eliminated what they called ""useless genetic information"" because they didn\'t understand what it went to.\n         Did Adam and Eve actually live as long as the Bible or Dead Sea scrolls record. I ""believe"" so, because you can look at the chromosomes today and see what is called, ""the life wick"" or better known as Telomeres, and it is my presumption that they actually linked together giving it an Infinity loop till ""sin"" broke that loop. Their lives were reduced to a millennial lifespan, death, sickness, disease took hold and became inherited. Then why do people only live to be about 80 years old today? Well, I have an idea as to that as well, but many that may read this won\'t grasp it but here it goes.\n       What people may refer to as, ""Noah\'s Flood"" The effect of an Ice Canopy above the Earth kind of like an egg membrane, broke and all that ice fell causing the rain/snow effects upon the earth and without that canopy life expectancy started to drop, less oxygen, thinner air pressure, it wasn\'t good. Life eventually fades to a maximum of about 120 years from a perfect health standpoint. \n       There is so much more, the true science of the river turning to blood etc. would be like a Red Tide, anyway gotta go.', 'I still dont get how anything light touches, light carries its information for us to read like color how does it even carry bring it']"
QAa2O_8wBUQ,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', ""I love how this video is 8 years old, and just came across now, although I've been watching for 2 years."", ""So it hasn't been proven that it's not the forces of the warp from W40k?"", 'O<.', '4:35', '2:45', 'Dark matter and dark energy can’t be perceived through our 5 human senses, they can only be felt and seen through our 6th sense.', 'I still didnt understand the difference between dark enegy and matter, Dark matter is kind of the ""thing"" that there is in empty places in space that scientists decided its a ""thing"" and called it dark matter, but what about energy? Explanation please.', 'I had to watch this video at 0.75x to make sense of everything being told here', 'Tiny ape with smartphone here sitting in space on fragile planet 😂']"
8nHBGFKLHZQ,"['You want to learn more about space? Check out our space products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone.  \n►► http://kgs.link/space\n(Worldwide Shipping Available)', 'snacc', 'The largest black hole Phoenix A* is my pet 💀', '28 de marzo 2014', '22 de noviembre 2006', '0:17 what would the density be?', 'What about the size of an atom 👀', 'What about the size of a molecule?', 'Thanks for telling me not to step on the black hole in my pocket or else i would have trampled it', '""do not stand on a black hole"" thanks i was gonna do that until you told me']"
GqA42M4RtxE,"['Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/shopkgs\n(Worldwide Shipping Available)', ""Honeybees are not truly in danger. Our wild native bees are the ones actually in danger. Honeybees were imported from Europe and compete with and spread diseases to America's 5,000 other bee species, 95% of which are solitary, 30% nest in twigs, 70% nest underground, and none make honey. Please don't spread misinformation, our pollinators really need help."", 'There\'s another factor here that is not mentioned. Bees are social creatures, they thrive in the care of attent beekeepers, they feel the beekeeper is part of the ""family"". With extensive beekeeping practices bees are abandoned to ""polinize"" crops or trees and only visited to harvest the honey they work hard for; they are not cared for to see if they get sick or are attacked by parasites or predators (which can be treated), thus entire hives will die or decide to abandon their home because they are ""attacked"" by human predators.', 'Why was the Tardis from doctor who in the video.', 'cool and  i love it.', 'Pop🎉 lourd housse', '1:27', 'That’s awesome!!😄😄😄', ""Roundup was recognized as and threat to bees and humans but even after all the politics and jury findings you can still see it on the shelves. Thank our political system and the almighty dollar they don't want to lose."", 'I am from VietNam']"
1fQkVqno-uI,"['You want to learn more about space? Check out our space products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone.  \n►► http://kgs.link/space\n(Worldwide Shipping Available)', 'I feel like this is assuming the premise that alien life forms would be under space capitalism and is Projection to a degree. As space capitalism like earth capitalism is unsustainable', 'what if the alien just made we more intellegent  and add some idea to our brain for their advantage it can be we destroyed ourself because of the intellegent or our intellegent can be leverage to them', 'Smart squirrels? These people are nuts', '4:47 I for one would rather Conquer the galaxy rather than turn my life into a simulation. Believe it or not, but a lot of people are not motivated by hedonism and pursue things that are true.', 'I think the video touches on a topic that has become big since this was fiest uploaded and thats AI. Im not concerned about encountering other intelligent organic life but we are much kore oikely to encounter their AI eauipped machines with a singular mussion of resource extraction. There is no communicating or negotiating with it and even if we could get a message back to their creators it would take too long to get the message out and a response back. In the meantime their machines would have destroyed everything. \n\nLook at some of the newer videos on this page. It talks sboyt terraforming Venus and Mars using materials from asteroids and moons. Its doubtful a human would be directly involved in any of that. Our hope , if we ever encountered outside beings AI , would be that they took the effort to equip the machines logic engine with protocols for stopping production if it encounters bio life or resistence of some sort.', ""Math is the universal language that can bridge two vastly different species. If they're sufficiently advanced enough to contact us, they know maths."", 'Is it just me who saw the reapers from mass effect 3 as one of the godlike alien species in this video?', 'There is no inteligent life on Earth so no paradox.', 'The future of the world is in our hands 😊😊😊❤❤❤']"
sNhhvQGsMEc,"['You want to learn more about space? Check out our space products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone.  \n►► http://kgs.link/space\n(Worldwide Shipping Available)', 'They dont want to pay taxes', 'Would we even be able to detect a civilization that colonized 50-100 stars on the other side of the galaxy? And even if we did somehow detect a signal, it could 100,000+ years old!', 'Or we are mid filter.', ""This very paradox should signal to us that it's no coincidence we're here. There's a purpose."", 'my ideas and theories:\n1: Aliens are not yet capable of traveling distances long enough to get to planet to planet fast enough.\n2: there may be some factor that makes life much much rarer than we thought, rendering us one or the only species left\n3: something happened that wiped out all the other aliens\n4: most other advanced species killed themselves before they could develop enough high tech rockets to take them from place to place\n5: we are in an alien zoo or we are prisoners of aliens\n6: We are one of the first beings ( not my idea )\n7: Aliens are ready, unpredictable, and fast on their way.', 'Saying that ailiens don’t exist is like taking a cup of water out of the ocean and claiming that there are no Wales in the ocean.', 'Nothing we know up until now would leave us to believe that if an alien civilization did come here they would probably be coming for our resources.', 'Why is the ""Fermi Paradox"" really a no brainer. The evidence to support the existence of not just alien species, but a whole range of dimensional entities that ""C.E.R.N."" and other facilities including S4, 5 and 6. So why the cover-up. Naturally the authorities are never going to publicly say ""Sorry we thought that we were protecting the publics interest"" As this makes the military totally incompetent, and exposes our frailty against such an enemy.\n\nThe reality is far worse than we could disclose as we would have to rewrite all the history books from the dawn of mankind. Even before we were on the scene. They were already here, and they too were waging war, against there enemies. Our planet has more stories than any of us could ever imagine. I sometimes get a sense that we are like the travelling circus, the only difference is there is nothing left for our imagination to create.\n\nFor me that cannot be true either as that would imply that we have achieved everything and my imagination doesn\'t believe that for a second. The human mind is infinitely imaginative and awesomely powerful.  We all have the power not just to create worlds but galaxies to. Just for fun I built a fortress that was  not just indestructible but superiorly protected. It was my first attempt to  build a  planet but with  a difference it was 360 plus 1 with a difference.\n\nThe inter-changeability of the mapping was far more complicated than even the Rubik Cube, and scaling that up alone was great fun.', 'WOW so humans are alone in the Universe. So we got the whole place to our selves too kool.']"
HEYbgyL5n1g,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'Well, get ready because China and Russia are going to build another 1000 reactors and you have nothing to say about it.   It may be shutdown in the US and Europe but the rest of the world wants all they can get.  As for nuclear weapon, there are already thousand of them and it is now well known how they work.  So learn to live with the thread because no one is gong to stop nuclear proliferation.', 'Who else is here for Chemistry class?', ""This one of the most ill informed video I've ever seen.  In Fukushima 1 person dies."", ""Have you ever checked the information on how the nuclear waste is actually disposed off? It's incredibly foolproof, they incase the waste in tonns of conrete and then put it in shafts that are also covered in concrete and aren't deep at all. The worked out nuclear fuel is also connected to cooling systems. Not to mention that because of energy efficiency of nuclear power current amout of waste on the planet is millions time less than from fossil fuels. \nAbout nuclear disasters. Yes in Chernobyl thousands died but it is the only case. There's not a single person who has died of radiation in Fukushima Daichi, and modern reactors don't undergo meltdowns, try to find a single article about one. The security systems and rules on nuclear power plants are tested thousands of times, and well proofed their worth."", 'this german loser just lost all  credibility', 'All the arguments here can be solved, maybe not now, but most likely soon\nThe main issue is the storage of nuclear waste, this is indeed a issue, and is unsolvable at the moment. The only option is to find a way to hide it, burying it in special facility’s is most likely the best option, and in that case we are doing pretty good.\nThe issue of accidents is there to, but the public’s fear of disasters is mainly just because of Chernobyl and Fukushima. Which both had their flaws. Chernobyl had many design flaws, which can be traced back to the soviets and not knowing the true danger at the time, Fukushima was actually very safe, it was a tsunami that caused it, to avoid that, just don’t have power plants on the coast, or have the right safety procedures.\n\nSo in short, nuclear power is actually safe.', '2:37 Chornobyl zone is most clean zone in all Ukraine (No, this zone doesnt come over to Belorussia)', 'beautiful 😍', 'Monday']"
pVbLlnmxIbY,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'What an informative video!', 'you mothe- innovation stopped in the 70s? i dont think that really makes much sense.', 'who tf is turry', 'The problem with nuclear energy is, that the research is very expensive and with maniac governments that might prohibit the construction of new NPP like the Germans, makes it very risky to invest in such research.', 'Nuclear good', 'Bro switched sides', 'ставлю дизлайк, отписка', 'Nuclear energy is worst thing humans invented, because of nuclear waste. You simply give your responsibility to future generations. After the motto...""oh yea we had cheap energy, but you deal with our trash, its your problem now"". This is so disgusting and zero responsibility. If you promote nuclear energy, you show that you dont care about future generations, you care only about present cheap energy!', 'Going to get back into Nuclear engineering. This video has rekindled my interest. Thanks.']"
rcOFV4y5z8c,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'Pov: you had to Watch this in school', 'My first Kurzgesagt video', ""By considering and determination of the sun's electrons and protons and all charged particles work in sun's powerful rays reaching out earth,\n\nBlossom of erupted rays in the sun's surfaces \nwe can maximizing the power of an atomic bomb/bombardment▪explosion\nthe behaviour of sun's electrons and protons \n\nseems to hold/storing much energy that even cause to react each others to even produce much energy also on the bursting of surfaces of sun's by Influenced energy held by charged particles to even release powerful blossoms of erupted rays \nThe energy generated is high as of stored also the reaction influenced by energy stored within particles \n\nSo as the relation of particles inside an atomic bomb would be as much like as of sun's core - and surfaces\n  we expect to an nuclear particles to conserve much energy that would increase disturbance I.e by protons or from ignition▪bombardment\n\nIt will releases much of its energy to the surrounding \nas the energy conserved become large than a normal atomic bomb we except as well as the bombardment become at large respectively\nMathematically from Einstein eqn\n\nE=mc^2\nsun's Temperature ~5726.85 °C\nmass of electron 1.9 x 10^-39\nspeed of light  3 x 10 ^8\nE=mc^2\nE=1.9 x 10^-39 x(3 x 10^8)^2\n=1.71 x 10^-22\nBut sun has trillions of multiple electrons/protons▪charged particles that produce 5726.85°C\nconsider a small portion of sun (charged particles)\nI.e 9999999999999 /1000000000000p\nlet say \nWhere p= electrons that material can hold or produce to hold that amount (atomic bomb )\n9999999999999/1000000000000\n=10 multiple from E=mc^2\n=1.71 x 10^-22\nE=mc^2(10)\n=-90.13025996\n~-9.0 x 10^1\nbut we consider increasing of electrons energy the (-) sign neglected as become \nIn exponential form [9.0 x 10^1]\nAlso by logarithmic form from E=mc^2\n=1.71 x 10^-22\n=log10^-22\n=-22log10\n            1.71\n=-22 x log10/log1.71\n=-94.4221771\n~-9.4 x10^1\nbut we consider increasing of electrons energy the (-) sign neglected as become\nIn logarithmic form [9.4 x10^1]\nBy combining \ni-9.0 x 10^1\nii-9.4 x10^1\nwe conclude of 9 x 10^1\nas E=mc^2•multiple\nE=Multiple/Large\nE~Enormous\nnormally we know electrons energy exceed from 1 to 1 trillion -e\nNOTE:  the data used is from examples so it may contain errors \n\nADVICE\nThe concept of heating the particle and cyclotron may be used\n\nADVANTAGES\nIt may make the electricity intensity to be large of the produce-energy industries as its electrons contain much energy\n\nIt may change the size of atomic bombs as from its capacity(small)\n\nIt may show the way of destroying things may not be only destroyed by heat in the future according to its molecules energy, speed etc\n\nDISADVANTAGES\n\nIt may cause many explosions during performance of its experiment because of the reactive nature of -e\n\nMULTIPLE LAW OF ELECTRONS\nI used multiple 10 as considered as the electron is now modified to its energy conserved, speed so the 1 -e will be more than 1 times or more of the normal electron\n\n\nSomebody could help me improve this theory may much contribute in energy industries as production of much energy"", 'Is this a filer job?  It might just be there to employee people that love it, or science. I like solar panels because we don’t have to do much. Low maintenance. We can just stay at home and get paid for it.', ""Whey  we  don't  use  nuclear battery  if  it can  run without  changing  for  thousands years.  Because  it's  dangerous.   Even  used  nuclear  rods  remains  active   for  thousands years.  Keeping  submerged  or underground    for thousands years  aren't  under  our control.     So we need to  limit ourselves."", ""Heroshima and Nega saki would have been safe if it weren't for this shi"", 'Great! 😊', 'This was eight years ago, to anyone watching now. Nuclear energy isnt as bad as the video makes it seem, theres even a study from harvard that says that nuclear reactors cannot have melt downs bc of modern tech and programming, Asap science’s video on nuclear energy clears up a lot so go watch bc im too lazy to explain. Yes many disasters related to nuclear energy have taken place BUT there were 0 deaths in the Fukushima catastrophe and studies show that working in an office space can be more dangerous than working at a nuclear power plant. 1000x more deaths are caused by planes than nuclear energy in the US alone.\n\n\n(Im rlly sorry if i got anything wrong btw im in the ninth grade and very dumb. Thank you.)', 'The fact that both of the other videos were released on April Fools just makes me think that they are mocking nuclear energy.']"
fTTGALaRZoc,"['Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/shopkgs\n(Worldwide Shipping Available)', 'Is it safe to put my hard earned money in the bank, yes or no?', 'hi 😊 may i know what apps do you use for the video ? thank you in advance', 'the best part of this channel is the music, and teh capacity of storytelling', '""Banco"" doesn\'t mean ""Bench"" AHAHAH wtf, it means ""Desk""', 'Awesome', 'You completely left out the part about the central banks, and the federal reserve. That create money out of thin air. They create massive government debt, and they collect all the interest for doing nothing. This is the biggest crime of the Century. This is organized crime at its best. Most money would not exist if someone did not create it. The rest of the banks and the stock market Manipulate the money in circulation to turn a profit. But the cabal creates it all.\nThis video is nothing but propaganda to make the poor bankers look innocent', 'It is impossible for banks to exist without infinite counterfeiting of money supply.  This is a fact.', 'That is BS actually. Like the financial crisis showed - what happens when a bank is defaulted. It is ""saved"" by the gov\'t with the TAXPAYERS money. So in reality, banks do not risk anything, because if they ""are too big to fail"" and their failures will be amended by taxpayers. \n\nFunny that worked out.', '8 years ago']"
y0opgc1WoS4,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'Todo lo que haga que se prevenga una enfermedad hay que aplicarselo. Un ejemplo de ello tenemos la desaparesida paralisis infantil y la viruela. Comentario de Reflexion.', 'Stephan Lanka.', 'Fun fact your immune system is so badass and dedicated to trying to protect you that they are still bravey trying to protect you up to 84 hours after you have unalived.', 'This looks like a commercial for pharma companiea, and not like an objective thought..\nThe people are not stupid and you cannot intimidate us with saying we danger others..', 'vaccinate', '👍👍👍👍👍👍👍👍👍👍 video)', 'I like this video)', 'Cool video)', '🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊']"
_lNF3_30lUE,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', '0:00 Nein Nein Nein Nein Nein Nein… says kurge and H*tl*r', 'They give all the information needed and deliver their promises! Also loving the calendars!', 'Atoms are in solid state or not??? ❤❤❤❤❤', 'Huh', 'hello and thanks for the video', 'Take 2:02 out of context', 'Mindblowing! Our univers is crazy, but I m sure any other is crazy too 😄', 'Hydrogen girl got some nice knockers', '3:25 \n“YO ELECTRON COME HOME”\n\n“NO YOU ARE NOT MY REAL MOM 👹”\n\nGot me rolling on the floor to paris 💀✋']"
Hug0rfFC_L8,"['Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/shopkgs\n(Worldwide Shipping Available)', 'Adolphin hitler might get a raise and become an NFT', 'i would love to show this video to my colleague who recently brought up chemtrails but its not on the german channel and hes monolingual. so what now?', 'The media cannot be trusted', ""The thing about conspiracy theorists is that they deny EVERYTHING. It's pretty much their entire thing. Their skulls are just too thick to get through"", 'It’s hard to believe that this can debunk every conspiracy when you are funded by Bill Gates. In addition to this point, you defeated three really weak conspiracies that most don’t believe in.', 'Bum dum Bing 0:35', ""You know a conspiracy is fake when it revolves around magic futuristic sci-fi technology that couldn't possibly exist, like a vaccination that mind-controls you or something."", ""the cancer thing could be true, did you know we have the power to make lightbulbs last forever but we don't because it'll ruin the light bulb industry"", 'Konspirasi tearist.']"
QOCaacO8wus,"['Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/shopkgs\n(Worldwide Shipping Available)', ""What if our souls were like AI? maybe in our eyes the soul is not technology but who knows, it is technology in the eyes of aliens? like we made AI and all our bodies are a series of technology like robots, maybe in our eyes it doesn't look like technology but what about in the eyes of aliens?"", 'where did pikachu come from', 'I think whatever happened in this video - thinking about more questions - is what life itself is, in essence. \nIt might seem that having all the answers would make life better, but I don\'t think so. Internet is the best example. We used to think that not having knowledge is the problem, but now because of the internet the problem is ""knowledge overload"". \nWhereas, Being left with more questions made me feel like I want to live until the time I get the answers. \nThat\'s why information processing is so fundamental in us. \n\n""We are the universe\'s way of understanding itself"". \nAnd life will keep evolving till it does that. It might understand itself through science or spirituality. Nevertheless, once it is figured out it would perish eventually, because it would not be fun anymore. Just like we restart a video game after completing it. Coz it\'s no fun, or not for long, after being completed.', 'This aged well', ""I  mostly like Kurtgeasagt, but this time it was very unconvinced. Although the complexity of life, there is no evidence that we even made the first step to create an alive machine. And evolution didn't delete the line between humanity and other form of life, it's just made the definition of the difference a bit more difficulty, and there is still plenty of definition for the difference between humanity and other form of life - like, human are the only spice that try to claim that controling other spices is a problematic thing and immoral..."", 'La 🧬 vida, es un 🫁 respirar y la muerte💀🦴🦷es dejar de respirar 🫁😢. El oxigeno, producido en las plantas 🌲🌳,es responsable de la vida 🧬. Cuando estamos vivos y sanos  no nos damos cuenta que respiramos y al \nenfermarse  🦟🥵 es que nos damos cuenta que respiramos 🫁, es decir, sin pulmon no hay vida. Comentario de Reflexión.', 'HATE life.', 'Quantum information, Quantum entanglement,\nAre, fundamental, underlying of Reality.\nQuantum Mind emerge.. Collection, Pattern of QuInfo and QuEntang.\nQuantum Body emerge.. Std.Model emerge, DNA, Protein synthesis.\nMind and Body entanglement.. Consciousness emerge.\nSpacetime emerge.. Mass.. Energy.. Wave fn. Decoherence.\nMathematics Emerge.. Intrinsic in the fabric of the emergence.\nHolographic principal..information Conservation, Energy conservation', 'Like Pikatchu being a living thing 😂']"
sRv19gkZ4E0,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'Jesus, this is one insidious evil virus...', 'viruses arent tryina be the bad guys its just what they are coded to do', 'this video is so old and its so different from your new videos!! so cool youve changed', 'Not quite the bacteriophage, but it’s close', 'I wish Moffat WAS still in charge, Doctor.', 'this guy made me from jumping into dirt to fearing water of viruses', 'sound like dev BOW by some ppl', 'The nostalgia.', '3:13 - 3:32 best part of the song']"
NbuUW9i-mHs,"['Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/shopkgs\n(Worldwide Shipping Available)', 'Well this isnt aged well', '인류가 존재하는 곳에는 증오가 존재하고 증오가 존재하는 곳에는 전쟁이 존재한다', 'aged like fine wine.', ""Everytime I return to this video I can't help but think...\n\n\n\nHow is the sound design in this video still so PEAK? The 'clicks' and 'shwips' and 'whooshes', really help the pacing and makes it super engaging."", 'Looks like a sad joke from Dec 2023 :(', 'Lol as if.', 'How naive it was to think that wars have ended... So naive...', 'Whew... this video aged like fine milk...', 'EL OH EL']"
ZW3aV7U-aik,"['You want to learn more about space? Check out our space products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone.  \n►► http://kgs.link/space\n(Worldwide Shipping Available)', 'I Love this chanel. If ever go to a place to sign poster, plase, tell us', 'Maybe about how the universe started and how subatomic particles are formed to create an atom and about infinite mass', 'curzgesagt PLEASE explain why everything in the universe is orbiting in a disc-shape', '2:52 no one noticed that car', 'Can any one explain to me how is the star becomes heavier?! Because matter doesnt created from nothing insidenthe star . Its just the same atom re arrange them selfs to a change from one element to different element .', 'Incorrect at about 1:30. The repulsion of electrons is not quantum mechanical, but coulombic.', 'I got an ad who knew what I was watching…', 'graphics sound effects are obnoxious and detract from the video', 'Our solar system kinda looks like an atom']"
JGXi_9A__Vc,"['You want to learn more about science? Check out our sciency products on the kurzgesagt shop – all designed with love and produced with care. \nGetting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. \n►► http://kgs.link/science\n(Worldwide Shipping Available)', 'Secret dinosaur society 😂', 'Why did a game send me here', 'Anyone else got here from the Deep Town game?', 'Yes thank you watched', 'MEANWHILE RELIGION SAYS WE CREATED EVERYTHING, HAHAHAHAHA', 'The music is so epic', 'Did you notice that this part 2:35 - 3:00 is an old version of on the most recent videos: ""All of Earth\'s History in 1 hour""?', 'Watched', 'Watched']"
